"","X.1","X","sg_d_bg","sg_d_nd","lat","lon","nght_fl","landcvr","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rgh","cn_unc","cn_pho","toc_pho","cn_flag","sb_cn_1","sb_cn_2","sb_cn_3","sb_cn_4","sb_cn_5","ls_flag","beam","filenam","year","month","day","hhmmss","RH_100_ALS","RH_99_ALS","RH_98_ALS","RH_95_ALS","RH_75_ALS","RH_50_ALS","RH_25_ALS","ALS_all_grid","ALS_abvg_grid"
"2983",3710,1538696,639405,639409,65.1620864868164,-147.403701782227,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,27,0,1,1,0,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,20.91,4.51,4.24,3.91,3.135,2.17,0.7,2.62420664206642,2.64990312965723
"2984",3711,1538697,639410,639414,65.1612014770508,-147.403930664062,1,8,3.2560875415802,10.2501220703125,7.83782958984375,2.83433532714844,1.95089721679688,2.79385375976562,3.18209838867188,3.49658203125,3.920654296875,4.12356567382812,4.36334228515625,5.34271240234375,7.56594848632812,1.81059038639069,0,70.7593231201172,49,1,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,25.7,18.43,16.7438,14.65,6.8325,1.735,0,5.57795830337886,5.70144746509919
"2985",3712,1538698,639415,639419,65.1603088378906,-147.404174804688,1,5,4.13975095748901,6.86016845703125,6.86016845703125,4.13298034667969,2.90359497070312,4.11871337890625,4.573486328125,5.09701538085938,5.15249633789062,5.33868408203125,5.58740234375,5.9422607421875,6.50656127929688,1.43966019153595,0.650601327419281,24.9432640075684,23,13,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,1054.22,17.4433,15.3632,13.2165,5.79,1.47,0,5.61267782426778,5.71609375
"2986",3713,1538699,639430,639434,65.1576309204102,-147.404891967773,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,28,0,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,22.42,17.7608,16.1948,14.134,8.16,0.65,0,8.31338921282799,8.38050698016165
"2987",3714,1538700,639435,639439,65.15673828125,-147.405136108398,1,8,2.46955513954163,7.66732788085938,7.66732788085938,2.21908569335938,1.4683837890625,2.21908569335938,2.475341796875,2.97030639648438,3.10440063476562,3.232666015625,3.593505859375,3.80514526367188,6.22723388671875,1.36369395256042,0,16.1646671295166,38,1,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,24.82,21.3139,20.5952,19.103,13.6625,7.46,0.25,12.1026507713885,12.1791813690896
"2988",3715,1538701,639440,639444,65.1558456420898,-147.405380249023,1,8,2.05702614784241,5.01446533203125,5.01446533203125,1.85964965820312,1.35601806640625,1.82101440429688,2.10153198242188,2.41757202148438,2.455078125,2.55911254882812,2.81817626953125,3.37686157226562,3.87432861328125,0.889268934726715,0.811116456985474,8.72429466247559,30,16,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,23.32,20.0806,19.67,18.971,15.32,9.2,0.235,13.13140625,13.2062285714286
"2989",3716,1538702,639445,639449,65.1549530029297,-147.405609130859,1,8,2.53400588035583,4.85693359375,4.85693359375,2.53045654296875,1.64849853515625,2.53045654296875,2.71661376953125,2.99603271484375,3.11380004882812,3.43505859375,3.76492309570312,4.02178955078125,4.61611938476562,0.986720502376556,0.732278287410736,8.75204277038574,16,23,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,21.72,20.2656,20.07,19.568,16.45,11.68,0.19,15.5131941544885,15.5890559440559
"2990",3717,1538703,639450,639454,65.1540603637695,-147.405853271484,1,5,2.15648078918457,5.31243896484375,5.31243896484375,1.97734069824219,1.57504272460938,1.9649658203125,2.15200805664062,2.29653930664062,2.33438110351562,2.489013671875,2.87265014648438,3.22195434570312,4.10400390625,0.901966035366058,0.916774213314056,6.28779411315918,27,19,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,21.08,19.4706,19.09,18.31,13.83,7.8,0,14.0911909650924,14.1299245024022
"2991",3718,1538704,639455,639459,65.1531677246094,-147.406097412109,1,5,2.85309100151062,6.22482299804688,5.64462280273438,2.59429931640625,1.60894775390625,2.59429931640625,3.22744750976562,3.8966064453125,4.05010986328125,4.21490478515625,4.4827880859375,4.86196899414062,5.06362915039062,1.3668966293335,0.722840249538422,7.77676486968994,39,20,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,20.16,19.0334,18.72,18.19,15.6,11.06,0.075,15.0846297531688,15.104796259185
"2992",371,78697,362822,362826,65.2321319580078,-147.419311523438,0,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,129,0,1,1,1,1,1,1,0,"1l","ATL08_20190313175422_11500203_003_01.h5",2019,3,13,175422,8.64,4.23280000000001,3.36,1.814,0,0,0,1.3928313253012,1.45522834645669
"2993",3719,1538705,639460,639464,65.1522750854492,-147.406326293945,1,5,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,40,0,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,19.1,16.69,16.28,15.0175,8.9775,0.4,0,9.74865398167724,9.84528825622776
"2994",3720,1538706,639465,639469,65.1513900756836,-147.406555175781,1,5,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,41,0,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,16.76,14.971,12.941,10.6875,7.21,0.34,0,7.6680985426787,7.73186843946816
"2995",3721,1538707,639470,639474,65.1504974365234,-147.406799316406,1,5,4.78044366836548,16.7199249267578,15.9681091308594,3.3289794921875,2.4921875,3.3289794921875,3.8704833984375,4.76271057128906,5.59858703613281,6.96978759765625,9.2236328125,12.0322265625,13.2453765869141,3.7854266166687,1.41208171844482,9.80402278900146,67,4,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,21.92,13.9296,12.99,11.98,8.65,0.84,0,8.44165137614679,8.52651221566976
"2996",3722,1538708,639475,639479,65.1496047973633,-147.407043457031,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,36,0,1,0,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,24.21,20.4706,20.2336,19.703,5.46,3.43,0,7.34288275862069,7.42451882845188
"2997",3723,1538709,639480,639484,65.1487121582031,-147.407272338867,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,12,0,1,1,1,0,0,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,27.27,22.6508,22.0516,21.33,19.94,17.93,12.38,18.7621491525424,18.7875627970129
"2998",3724,1538710,639485,639489,65.147819519043,-147.407501220703,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,11,0,1,1,1,0,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,25.33,22.1398,21.81,21.15,18.87,14.14,2.49,15.087238410596,15.087238410596
"2999",3725,1538711,639490,639494,65.1469268798828,-147.407730102539,1,8,3.00101780891418,6.80970764160156,6.80970764160156,2.33064270019531,1.61027526855469,2.33064270019531,3.02536010742188,3.4893798828125,4.75175476074219,5.08152770996094,5.2650146484375,5.8314208984375,6.80970764160156,1.82027161121368,0.763553440570831,2.80030918121338,13,4,1,1,1,1,1,1,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,18.03,9.56199999999997,8.753,7.475,0.52,0,0,5.62817105263158,5.63554677206851
"3000",3726,1538712,639495,639499,65.1460342407227,-147.407958984375,1,8,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,5,0,1,1,1,1,0,0,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,7.57,0,0,0,0,0,0,4.06857142857143,4.06857142857143
"3001",3727,1538713,639500,639504,65.1451416015625,-147.408203125,1,7,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,3.40282346638529e+23,0,0,1,0,0,0,0,0,0,"3r","ATL08_20200122152353_04110605_003_01.h5",2020,1,22,152353,8.75,5.60730000000002,4.61,2.6895,0,0,0,2.49830564784053,2.59231034482759
