"","seg_id_beg","seg_id_end","lat","lon","night_flag","landcover","cn_mean","cn_max","h_can","cn_med","cn_h_25","cn_h_50","cn_h_60","cn_h_70","cn_h_75","cn_h_80","cn_h_85","cn_h_90","cn_h_95","cn_open","toc_rough","cn_unc","cn_pho","toc_pho","cn_flag","sub_cn_flag1","sub_cn_flag2","sub_cn_flag3","sub_cn_flag4","sub_cn_flag5","ls_flag","beam","filename","year","month","day","hhmmss"
"70148",639464,639468,65.1403121948242,-147.656646728516,1,8,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,85,0,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70149",639469,639473,65.1394195556641,-147.656890869141,1,8,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,79,0,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70150",639474,639478,65.1385269165039,-147.657135009766,1,8,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,56,0,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70151",639479,639483,65.1376342773438,-147.657363891602,1,8,2.36883234977722,12.2203063964844,11.9187316894531,0.958038330078125,0.704010009765625,0.9366455078125,1.0447998046875,1.394287109375,2.02230834960938,3.40643310546875,4.77493286132812,7.99554443359375,11.0504150390625,3.06560468673706,1.91764974594116,4.53430986404419,60,8,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70152",639484,639488,65.1367416381836,-147.657592773438,1,8,2.67744112014771,9.77688598632812,8.8194580078125,1.18452453613281,0.734283447265625,1.14694213867188,1.59133911132812,3.919677734375,4.380859375,5.25738525390625,6.3795166015625,7.10064697265625,8.46551513671875,2.63194990158081,0.880824029445648,3.16906309127808,99,7,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70153",639489,639493,65.1358489990234,-147.657821655273,1,8,2.28455209732056,10.2472839355469,9.51455688476562,1.00360107421875,0.68450927734375,1.00360107421875,1.12423706054688,1.71804809570312,2.66970825195312,4.3787841796875,6.113525390625,6.59481811523438,8.21371459960938,2.54736685752869,0.744960188865662,3.42117190361023,146,7,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70154",639494,639498,65.1349563598633,-147.658065795898,1,8,2.80740666389465,13.2409362792969,12.4763793945312,0.86181640625,0.646820068359375,0.858978271484375,1.06793212890625,2.56683349609375,4.10580444335938,5.4588623046875,8.31845092773438,9.31866455078125,10.4827575683594,3.48359942436218,1.55195498466492,2.2781183719635,81,15,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70155",639499,639503,65.1340713500977,-147.658294677734,1,8,1.9797203540802,13.0166320800781,12.1721496582031,0.893218994140625,0.6529541015625,0.893218994140625,1.05331420898438,1.470458984375,1.9749755859375,2.24496459960938,3.3172607421875,5.34304809570312,8.88409423828125,2.62002992630005,1.57517385482788,2.42892360687256,107,6,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70156",639504,639508,65.1331787109375,-147.658538818359,1,8,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,120,0,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70157",639509,639513,65.1322860717773,-147.658767700195,1,8,2.30051684379578,11.9341735839844,11.2750549316406,0.927169799804688,0.673980712890625,0.92169189453125,1.09332275390625,1.58822631835938,1.92739868164062,3.84246826171875,5.53118896484375,6.87164306640625,9.51748657226562,2.89994812011719,0.980719923973083,2.63170433044434,99,7,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70158",639514,639518,65.1313934326172,-147.65901184082,1,8,2.4270396232605,12.2127990722656,11.2399291992188,1.31059265136719,0.863983154296875,1.309814453125,1.5645751953125,2.09445190429688,2.3221435546875,3.48623657226562,4.735107421875,6.9312744140625,10.1819458007812,2.69994473457336,1.37411117553711,3.13495922088623,145,11,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
"70159",639519,639523,65.130500793457,-147.659240722656,1,8,1.67969954013824,10.3322448730469,5.20834350585938,1.27212524414062,0.84832763671875,1.27212524414062,1.56021118164062,1.86685180664062,2.15066528320312,2.25552368164062,2.45123291015625,2.89254760742188,3.8564453125,1.36006891727448,2.31196093559265,2.45943593978882,233,34,1,1,1,1,1,1,0,"1l","ATL08_20190226071235_09140205_003_01.h5","2019","02","26","071235"
